timestamp,utilization_rate,hour_of_day,day_of_week,month,is_weekend,is_peak_hour,temperature_f,precipitation_mm,weather_condition,traffic_congestion_index,local_event,current_price,gas_price_per_gallon,utilization_lag_1,utilization_lag_2,utilization_lag_24,utilization_rolling_mean_3,utilization_rolling_mean_6
2025-08-31 19:00:00,0.9079999999999999,19,6,8,True,True,87.75,0.0,cloudy,6.0,none,0.607,4.154999999999999,0.857,0.8109999999999999,0.9604999999999999,0.8586666666666666,0.8152499999999999
2025-08-31 20:00:00,0.684,20,6,8,True,True,80.65,0.0,cloudy,5.5,none,0.552,4.125,0.9079999999999999,0.857,0.8765000000000001,0.8163333333333332,0.7951666666666667
2025-08-31 21:00:00,0.7655000000000001,21,6,8,True,False,82.2,0.0,clear,6.5,none,0.504,4.165,0.684,0.9079999999999999,0.6585000000000001,0.7858333333333333,0.7711666666666668
2025-08-31 22:00:00,0.4175,22,6,8,True,False,76.85,0.0,clear,4.0,none,0.48,4.375,0.7655000000000001,0.684,0.4605,0.6223333333333333,0.7405
2025-08-31 23:00:00,0.1955,23,6,8,True,False,88.4,0.0,clear,6.0,none,0.48,4.23,0.4175,0.7655000000000001,0.21600000000000003,0.45949999999999996,0.6379166666666667
2025-09-01 00:00:00,0.0955,0,0,9,False,False,74.6,0.0,clear,2.0,none,0.48,4.195,0.1955,0.4175,0.108,0.23616666666666666,0.511
2025-09-01 01:00:00,0.0505,1,0,9,False,False,80.1,8.0,light_rain,1.0,none,0.48,4.025,0.0955,0.1955,0.061,0.11383333333333334,0.3680833333333334
2025-09-01 02:00:00,0.031,2,0,9,False,False,82.65,0.0,partly_cloudy,1.5,none,0.408,4.279999999999999,0.0505,0.0955,0.033,0.059,0.25925000000000004
2025-09-01 03:00:00,0.0225,3,0,9,False,False,79.05,10.0,light_rain,2.0,none,0.408,4.39,0.031,0.0505,0.025500000000000002,0.03466666666666667,0.1354166666666667
2025-09-01 04:00:00,0.023,4,0,9,False,False,87.0,0.0,clear,1.0,none,0.408,4.109999999999999,0.0225,0.031,0.0215,0.0255,0.06966666666666671
2025-09-01 05:00:00,0.053000000000000005,5,0,9,False,False,86.4,2.3,light_rain,2.5,conference,0.408,4.22,0.023,0.0225,0.07200000000000001,0.03283333333333333,0.04591666666666671
2025-09-01 06:00:00,0.098,6,0,9,False,False,77.9,0.0,clear,5.0,none,0.48,4.245,0.053000000000000005,0.023,0.1225,0.058,0.04633333333333337
2025-09-01 07:00:00,0.214,7,0,9,False,True,83.0,0.0,cloudy,6.5,none,0.48,4.155,0.098,0.053000000000000005,0.3055,0.12166666666666666,0.07358333333333338
2025-09-01 08:00:00,0.3565,8,0,9,False,True,87.2,0.0,partly_cloudy,7.0,none,0.48,4.22,0.214,0.098,0.4845,0.22283333333333333,0.12783333333333335
2025-09-01 09:00:00,0.4615,9,0,9,False,True,75.1,0.0,partly_cloudy,7.5,none,0.48,4.130000000000001,0.3565,0.214,0.6395,0.34400000000000003,0.20100000000000004
2025-09-01 10:00:00,0.504,10,0,9,False,False,80.85,0.0,partly_cloudy,4.5,none,0.48,4.285,0.4615,0.3565,0.8069999999999999,0.4406666666666667,0.28116666666666673
2025-09-01 11:00:00,0.7555000000000001,11,0,9,False,False,84.6,0.0,cloudy,5.0,none,0.48,4.095,0.504,0.4615,0.9325,0.5736666666666667,0.39825
2025-09-01 12:00:00,0.6495,12,0,9,False,False,78.9,8.0,light_rain,5.5,none,0.48,4.24,0.7555000000000001,0.504,0.98,0.6363333333333333,0.4901666666666667
2025-09-01 13:00:00,0.8365,13,0,9,False,False,82.85,0.0,partly_cloudy,5.5,none,0.528,4.365,0.6495,0.7555000000000001,0.8089999999999999,0.7471666666666668,0.5939166666666668
2025-09-01 14:00:00,0.6585000000000001,14,0,9,False,False,85.1,0.0,cloudy,5.5,none,0.48,4.18,0.8365,0.6495,0.8045,0.7148333333333333,0.6442500000000001
2025-09-01 15:00:00,0.6395,15,0,9,False,False,82.15,6.9,light_rain,3.5,none,0.48,4.145,0.6585000000000001,0.8365,0.9095,0.7115,0.6739166666666666
2025-09-01 16:00:00,0.5785,16,0,9,False,False,76.0,0.0,cloudy,3.5,none,0.48,4.255,0.6395,0.6585000000000001,0.6015,0.6255000000000001,0.6863333333333334
2025-09-01 17:00:00,0.576,17,0,9,False,True,82.0,0.0,cloudy,6.5,none,0.552,4.244999999999999,0.5785,0.6395,0.8109999999999999,0.598,0.6564166666666668
2025-09-01 18:00:00,0.6145,18,0,9,False,True,77.6,0.0,clear,7.0,none,0.552,4.35,0.576,0.5785,0.857,0.5896666666666667,0.6505833333333334
2025-09-01 19:00:00,0.792,19,0,9,False,True,75.25,0.0,clear,7.0,none,0.5795,4.055,0.6145,0.576,0.9079999999999999,0.6608333333333333,0.6431666666666667
2025-09-01 20:00:00,0.796,20,0,9,False,True,80.6,0.0,clear,6.5,none,0.5795,4.32,0.792,0.6145,0.684,0.7341666666666667,0.6660833333333334
2025-09-01 21:00:00,0.5485,21,0,9,False,False,80.4,0.0,clear,5.5,none,0.48,4.279999999999999,0.796,0.792,0.7655000000000001,0.7121666666666666,0.6509166666666667
2025-09-01 22:00:00,0.3755,22,0,9,False,False,83.65,0.0,partly_cloudy,6.0,none,0.48,4.0600000000000005,0.5485,0.796,0.4175,0.5733333333333334,0.6170833333333333
2025-09-01 23:00:00,0.2145,23,0,9,False,False,85.5,0.0,clear,5.0,none,0.48,4.23,0.3755,0.5485,0.1955,0.3795,0.5568333333333334
2025-09-02 00:00:00,0.0885,0,1,9,False,False,76.55,4.6,clear,2.5,none,0.48,4.08,0.2145,0.3755,0.0955,0.22616666666666665,0.46916666666666673
2025-09-02 01:00:00,0.0495,1,1,9,False,False,81.7,0.0,partly_cloudy,2.5,none,0.48,4.28,0.0885,0.2145,0.0505,0.1175,0.3454166666666667
2025-09-02 02:00:00,0.026000000000000002,2,1,9,False,False,82.3,0.0,cloudy,2.5,none,0.408,4.17,0.0495,0.0885,0.031,0.05466666666666667,0.21708333333333338
2025-09-02 03:00:00,0.02,3,1,9,False,False,69.75,1.2,cloudy,2.5,none,0.408,4.175000000000001,0.026000000000000002,0.0495,0.0225,0.03183333333333333,0.12900000000000003
2025-09-02 04:00:00,0.02,4,1,9,False,False,78.7,0.0,clear,1.5,none,0.408,4.25,0.02,0.026000000000000002,0.023,0.022000000000000002,0.06975000000000003
2025-09-02 05:00:00,0.046,5,1,9,False,False,81.0,0.0,partly_cloudy,1.5,none,0.408,4.045,0.02,0.02,0.053000000000000005,0.028666666666666663,0.041666666666666706
2025-09-02 06:00:00,0.0795,6,1,9,False,False,86.65,0.0,clear,4.5,none,0.48,4.1850000000000005,0.046,0.02,0.098,0.04850000000000001,0.040166666666666705
2025-09-02 07:00:00,0.2825,7,1,9,False,True,73.94999999999999,0.0,cloudy,7.5,none,0.48,4.359999999999999,0.0795,0.046,0.214,0.136,0.07900000000000003
2025-09-02 08:00:00,0.45699999999999996,8,1,9,False,True,76.45,0.0,clear,10.0,none,0.48,4.25,0.2825,0.0795,0.3565,0.27299999999999996,0.15083333333333335
2025-09-02 09:00:00,0.5269999999999999,9,1,9,False,True,73.9,0.0,cloudy,10.0,none,0.48,4.215,0.45699999999999996,0.2825,0.4615,0.4221666666666666,0.2353333333333333
2025-09-02 10:00:00,0.713,10,1,9,False,False,78.9,0.0,partly_cloudy,3.5,none,0.48,4.199999999999999,0.5269999999999999,0.45699999999999996,0.504,0.5656666666666667,0.35083333333333333
2025-09-02 11:00:00,0.6659999999999999,11,1,9,False,False,75.30000000000001,0.0,cloudy,6.5,none,0.48,4.135,0.713,0.5269999999999999,0.7555000000000001,0.6353333333333332,0.45416666666666666
2025-09-02 12:00:00,0.8325,12,1,9,False,False,85.15,0.0,partly_cloudy,5.0,none,0.528,4.13,0.6659999999999999,0.713,0.6495,0.7371666666666666,0.5796666666666667
2025-09-02 13:00:00,0.6415,13,1,9,False,False,83.3,0.0,clear,5.5,none,0.48,4.215,0.8325,0.6659999999999999,0.8365,0.7133333333333333,0.6395
2025-09-02 14:00:00,0.575,14,1,9,False,False,82.45,0.0,clear,5.0,none,0.48,4.27,0.6415,0.8325,0.6585000000000001,0.6829999999999999,0.6591666666666667
2025-09-02 15:00:00,0.5115000000000001,15,1,9,False,False,84.94999999999999,0.0,clear,6.5,none,0.48,4.279999999999999,0.575,0.6415,0.6395,0.576,0.6565833333333333
2025-09-02 16:00:00,0.5640000000000001,16,1,9,False,False,79.25,0.0,clear,4.5,none,0.48,4.245,0.5115000000000001,0.575,0.5785,0.5501666666666667,0.6317499999999999
2025-09-02 17:00:00,0.656,17,1,9,False,True,76.75,0.0,partly_cloudy,8.5,none,0.552,4.199999999999999,0.5640000000000001,0.5115000000000001,0.576,0.5771666666666667,0.6300833333333334
2025-09-02 18:00:00,0.6719999999999999,18,1,9,False,True,80.4,0.1,clear,7.0,none,0.552,4.140000000000001,0.656,0.5640000000000001,0.6145,0.6306666666666666,0.6033333333333334
2025-09-02 19:00:00,0.7765,19,1,9,False,True,84.19999999999999,12.0,cloudy,8.5,none,0.5795,4.255,0.6719999999999999,0.656,0.792,0.7014999999999999,0.6258333333333334
2025-09-02 20:00:00,0.6815,20,1,9,False,True,84.4,0.0,clear,6.0,none,0.5795,4.305,0.7765,0.6719999999999999,0.796,0.71,0.6435833333333334
2025-09-02 21:00:00,0.422,21,1,9,False,False,83.35,0.0,clear,6.5,none,0.48,4.245,0.6815,0.7765,0.5485,0.6266666666666667,0.6286666666666667
2025-09-02 22:00:00,0.36,22,1,9,False,False,71.55,0.0,cloudy,5.5,none,0.48,4.27,0.422,0.6815,0.3755,0.4878333333333333,0.5946666666666667
2025-09-02 23:00:00,0.16599999999999998,23,1,9,False,False,78.6,0.0,partly_cloudy,5.0,none,0.48,4.145,0.36,0.422,0.2145,0.316,0.513
2025-09-03 00:00:00,0.0915,0,2,9,False,False,71.1,0.0,clear,2.5,none,0.48,4.23,0.16599999999999998,0.36,0.0885,0.20583333333333334,0.41625
2025-09-03 01:00:00,0.053,1,2,9,False,False,77.25,2.2,clear,3.0,none,0.48,4.285,0.0915,0.16599999999999998,0.0495,0.1035,0.2956666666666667
2025-09-03 02:00:00,0.027999999999999997,2,2,9,False,False,73.5,3.2,clear,2.0,none,0.408,4.140000000000001,0.053,0.0915,0.026000000000000002,0.057499999999999996,0.18675000000000005
2025-09-03 03:00:00,0.02,3,2,9,False,False,82.19999999999999,0.0,partly_cloudy,1.5,none,0.408,4.245,0.027999999999999997,0.053,0.02,0.033666666666666664,0.11975000000000002
2025-09-03 04:00:00,0.0215,4,2,9,False,False,86.35,0.0,clear,2.0,none,0.408,4.09,0.02,0.027999999999999997,0.02,0.023166666666666665,0.06333333333333337
2025-09-03 05:00:00,0.05499999999999999,5,2,9,False,False,83.0,0.0,clear,2.0,none,0.408,4.215,0.0215,0.02,0.046,0.03216666666666666,0.04483333333333337
2025-09-03 06:00:00,0.111,6,2,9,False,False,84.1,0.0,clear,5.5,none,0.48,4.305,0.05499999999999999,0.0215,0.0795,0.0625,0.04808333333333337
2025-09-03 07:00:00,0.2515,7,2,9,False,True,83.6,0.0,clear,8.5,none,0.48,4.165,0.111,0.05499999999999999,0.2825,0.13916666666666666,0.0811666666666667
2025-09-03 08:00:00,0.381,8,2,9,False,True,80.75,0.0,clear,8.0,none,0.48,4.17,0.2515,0.111,0.45699999999999996,0.24783333333333335,0.14000000000000004
2025-09-03 09:00:00,0.481,9,2,9,False,True,74.4,0.0,clear,7.5,none,0.48,4.245,0.381,0.2515,0.5269999999999999,0.3711666666666667,0.21683333333333335
2025-09-03 10:00:00,0.5609999999999999,10,2,9,False,False,85.75,0.0,cloudy,4.5,none,0.48,4.25,0.481,0.381,0.713,0.47433333333333333,0.30675
2025-09-03 11:00:00,0.798,11,2,9,False,False,71.65,0.0,clear,6.0,none,0.48,4.345,0.5609999999999999,0.481,0.6659999999999999,0.6133333333333333,0.4305833333333333
2025-09-03 12:00:00,0.788,12,2,9,False,False,77.6,6.6,light_rain,5.0,none,0.504,4.164999999999999,0.798,0.5609999999999999,0.8325,0.7156666666666668,0.5434166666666668
2025-09-03 13:00:00,0.838,13,2,9,False,False,83.95,0.0,clear,4.5,none,0.528,4.029999999999999,0.788,0.798,0.6415,0.8080000000000002,0.6411666666666668
2025-09-03 14:00:00,0.7304999999999999,14,2,9,False,False,79.25,0.0,clear,5.5,none,0.48,4.1,0.838,0.788,0.575,0.7855,0.6994166666666667
2025-09-03 15:00:00,0.7010000000000001,15,2,9,False,False,71.95,0.0,clear,6.0,none,0.48,4.1850000000000005,0.7304999999999999,0.838,0.5115000000000001,0.7565,0.7360833333333333
2025-09-03 16:00:00,0.6255,16,2,9,False,False,78.15,0.0,clear,4.5,none,0.48,4.3149999999999995,0.7010000000000001,0.7304999999999999,0.5640000000000001,0.6856666666666666,0.7468333333333333
2025-09-03 17:00:00,0.6405000000000001,17,2,9,False,True,88.3,0.0,clear,7.5,none,0.552,4.220000000000001,0.6255,0.7010000000000001,0.656,0.6556666666666667,0.7205833333333334
2025-09-03 18:00:00,0.8005,18,2,9,False,True,72.75,0.0,clear,9.0,none,0.5795,4.23,0.6405000000000001,0.6255,0.6719999999999999,0.6888333333333333,0.7226666666666667
2025-09-03 19:00:00,0.869,19,2,9,False,True,73.45,0.0,clear,8.0,none,0.5795,4.2,0.8005,0.6405000000000001,0.7765,0.7700000000000001,0.7278333333333333
2025-09-03 20:00:00,0.712,20,2,9,False,True,81.2,0.0,partly_cloudy,3.0,none,0.552,4.225,0.869,0.8005,0.6815,0.7938333333333333,0.7247500000000001
2025-09-03 21:00:00,0.6075,21,2,9,False,False,82.1,0.0,cloudy,5.0,none,0.48,4.205,0.712,0.869,0.422,0.7294999999999999,0.7091666666666666
2025-09-03 22:00:00,0.3795,22,2,9,False,False,79.30000000000001,0.0,clear,5.5,none,0.48,4.245,0.6075,0.712,0.36,0.5663333333333335,0.6681666666666667
2025-09-03 23:00:00,0.1825,23,2,9,False,False,77.2,0.1,cloudy,4.5,none,0.48,4.1850000000000005,0.3795,0.6075,0.16599999999999998,0.3898333333333334,0.5918333333333333
2025-09-04 00:00:00,0.1115,0,3,9,False,False,81.75,0.0,cloudy,2.5,none,0.48,4.24,0.1825,0.3795,0.0915,0.22450000000000003,0.47700000000000004
2025-09-04 01:00:00,0.041,1,3,9,False,False,74.55,0.0,cloudy,2.5,festival,0.48,4.220000000000001,0.1115,0.1825,0.053,0.1116666666666667,0.339
2025-09-04 02:00:00,0.0295,2,3,9,False,False,71.44999999999999,0.0,clear,3.0,none,0.408,4.21,0.041,0.1115,0.027999999999999997,0.0606666666666667,0.22525000000000003
2025-09-04 03:00:00,0.022,3,3,9,False,False,86.4,0.0,clear,2.0,none,0.408,4.1850000000000005,0.0295,0.041,0.02,0.03083333333333337,0.1276666666666667
2025-09-04 04:00:00,0.0205,4,3,9,False,False,76.94999999999999,0.0,cloudy,2.0,none,0.408,4.215,0.022,0.0295,0.0215,0.024000000000000035,0.06783333333333337
2025-09-04 05:00:00,0.0465,5,3,9,False,False,85.05000000000001,0.0,clear,2.5,none,0.408,4.25,0.0205,0.022,0.05499999999999999,0.029666666666666702,0.04516666666666671
2025-09-04 06:00:00,0.1115,6,3,9,False,False,79.44999999999999,0.0,cloudy,6.5,none,0.48,4.18,0.0465,0.0205,0.111,0.05950000000000003,0.04516666666666671
2025-09-04 07:00:00,0.215,7,3,9,False,True,80.3,0.0,cloudy,9.5,none,0.48,4.09,0.1115,0.0465,0.2515,0.12433333333333337,0.0741666666666667
2025-09-04 08:00:00,0.45099999999999996,8,3,9,False,True,82.45,6.3,light_rain,7.5,none,0.48,4.17,0.215,0.1115,0.381,0.2591666666666667,0.1444166666666667
2025-09-04 09:00:00,0.42000000000000004,9,3,9,False,True,71.9,0.0,cloudy,7.0,none,0.48,4.2,0.45099999999999996,0.215,0.481,0.36200000000000004,0.21075000000000002
2025-09-04 10:00:00,0.6905,10,3,9,False,False,79.5,0.0,cloudy,4.0,none,0.48,4.31,0.42000000000000004,0.45099999999999996,0.5609999999999999,0.5205000000000001,0.32241666666666674
2025-09-04 11:00:00,0.657,11,3,9,False,False,87.3,0.0,clear,7.0,none,0.48,4.345,0.6905,0.42000000000000004,0.798,0.5891666666666667,0.42416666666666675
2025-09-04 12:00:00,0.7075,12,3,9,False,False,80.69999999999999,0.0,clear,6.5,none,0.48,4.225,0.657,0.6905,0.788,0.685,0.5235000000000001
2025-09-04 13:00:00,0.6415,13,3,9,False,False,78.85,11.4,cloudy,5.5,none,0.48,4.265000000000001,0.7075,0.657,0.838,0.6686666666666667,0.5945833333333334
2025-09-04 14:00:00,0.6855,14,3,9,False,False,73.2,0.0,cloudy,6.5,none,0.48,4.234999999999999,0.6415,0.7075,0.7304999999999999,0.6781666666666667,0.6336666666666667
2025-09-04 15:00:00,0.5840000000000001,15,3,9,False,False,75.55,0.0,clear,6.0,none,0.48,4.21,0.6855,0.6415,0.7010000000000001,0.637,0.6610000000000001
2025-09-04 16:00:00,0.5315,16,3,9,False,False,83.75,0.0,cloudy,6.5,none,0.48,4.1850000000000005,0.5840000000000001,0.6855,0.6255,0.6003333333333334,0.6345000000000001
2025-09-04 17:00:00,0.5775,17,3,9,False,True,80.19999999999999,0.0,clear,10.0,none,0.552,4.1899999999999995,0.5315,0.5840000000000001,0.6405000000000001,0.5643333333333334,0.6212500000000001
2025-09-04 18:00:00,0.7729999999999999,18,3,9,False,True,78.65,0.0,cloudy,8.5,none,0.5795,4.220000000000001,0.5775,0.5315,0.8005,0.6273333333333333,0.6321666666666667
2025-09-04 19:00:00,0.893,19,3,9,False,True,79.0,0.0,cloudy,10.0,none,0.607,4.095000000000001,0.7729999999999999,0.5775,0.869,0.7478333333333333,0.6740833333333334
2025-09-04 20:00:00,0.617,20,3,9,False,True,75.45,0.0,cloudy,4.5,none,0.552,4.245,0.893,0.7729999999999999,0.712,0.761,0.6626666666666667
2025-09-04 21:00:00,0.5875,21,3,9,False,False,83.15,0.0,cloudy,3.5,none,0.48,4.085,0.617,0.893,0.6075,0.6991666666666667,0.66325
2025-09-04 22:00:00,0.29900000000000004,22,3,9,False,False,78.9,0.0,clear,6.0,none,0.48,4.15,0.5875,0.617,0.3795,0.5011666666666666,0.6245
2025-09-04 23:00:00,0.172,23,3,9,False,False,77.4,0.0,clear,3.5,none,0.48,4.16,0.29900000000000004,0.5875,0.1825,0.3528333333333334,0.5569166666666667
2025-09-05 00:00:00,0.097,0,4,9,False,False,71.7,1.0,clear,2.0,none,0.48,4.13,0.172,0.29900000000000004,0.1115,0.18933333333333338,0.44425000000000003
2025-09-05 01:00:00,0.047,1,4,9,False,False,77.75,3.6,clear,2.5,none,0.48,4.32,0.097,0.172,0.041,0.10533333333333338,0.3032500000000001
2025-09-05 02:00:00,0.0265,2,4,9,False,False,76.94999999999999,0.0,clear,3.0,none,0.408,4.09,0.047,0.097,0.0295,0.056833333333333375,0.20483333333333334
2025-09-05 03:00:00,0.020999999999999998,3,4,9,False,False,73.95,0.0,partly_cloudy,1.5,none,0.408,4.105,0.0265,0.047,0.022,0.031500000000000035,0.1104166666666667
2025-09-05 04:00:00,0.022,4,4,9,False,False,78.0,0.0,clear,2.0,none,0.408,4.23,0.020999999999999998,0.0265,0.0205,0.0231666666666667,0.06425000000000004
2025-09-05 05:00:00,0.053,5,4,9,False,False,86.94999999999999,0.0,cloudy,2.0,none,0.408,4.17,0.022,0.020999999999999998,0.0465,0.032000000000000035,0.04441666666666671
2025-09-05 06:00:00,0.10200000000000001,6,4,9,False,False,86.55,0.0,cloudy,4.5,conference,0.48,4.0649999999999995,0.053,0.022,0.1115,0.05900000000000003,0.04525000000000004
2025-09-05 07:00:00,0.223,7,4,9,False,True,83.15,0.0,partly_cloudy,7.5,none,0.48,4.115,0.10200000000000001,0.053,0.215,0.12600000000000003,0.07458333333333338
2025-09-05 08:00:00,0.3955,8,4,9,False,True,79.35,0.0,clear,8.0,none,0.48,4.135,0.223,0.10200000000000001,0.45099999999999996,0.24016666666666672,0.13608333333333336
2025-09-05 09:00:00,0.5485,9,4,9,False,True,72.75,0.0,cloudy,8.5,none,0.48,4.135,0.3955,0.223,0.42000000000000004,0.38900000000000007,0.22400000000000006
2025-09-05 10:00:00,0.5880000000000001,10,4,9,False,False,86.65,0.0,cloudy,5.5,none,0.48,4.205,0.5485,0.3955,0.6905,0.5106666666666667,0.31833333333333336
2025-09-05 11:00:00,0.7350000000000001,11,4,9,False,False,70.2,0.0,clear,4.5,none,0.48,4.095000000000001,0.5880000000000001,0.5485,0.657,0.6238333333333334,0.4320000000000001
2025-09-05 12:00:00,0.6985,12,4,9,False,False,82.15,0.0,cloudy,5.5,none,0.48,4.235,0.7350000000000001,0.5880000000000001,0.7075,0.6738333333333335,0.5314166666666668
2025-09-05 13:00:00,0.6295,13,4,9,False,False,87.25,0.0,partly_cloudy,5.5,none,0.48,4.135,0.6985,0.7350000000000001,0.6415,0.6876666666666668,0.5991666666666667
2025-09-05 14:00:00,0.683,14,4,9,False,False,81.0,0.0,partly_cloudy,5.0,none,0.48,4.225,0.6295,0.6985,0.6855,0.6703333333333333,0.6470833333333333
2025-09-05 15:00:00,0.609,15,4,9,False,False,81.95,0.0,partly_cloudy,6.0,none,0.48,4.164999999999999,0.683,0.6295,0.5840000000000001,0.6405,0.6571666666666668
2025-09-05 16:00:00,0.47850000000000004,16,4,9,False,False,79.94999999999999,0.0,clear,3.5,none,0.48,4.1,0.609,0.683,0.5315,0.5901666666666667,0.6389166666666667
2025-09-05 17:00:00,0.719,17,4,9,False,True,76.3,0.0,clear,8.5,none,0.552,4.0649999999999995,0.47850000000000004,0.609,0.5775,0.6021666666666666,0.6362500000000001
2025-09-05 18:00:00,0.625,18,4,9,False,True,77.05,0.0,clear,8.5,none,0.552,4.2,0.719,0.47850000000000004,0.7729999999999999,0.6075,0.624
2025-09-05 19:00:00,0.747,19,4,9,False,True,74.1,0.0,clear,9.0,none,0.5795,4.115,0.625,0.719,0.893,0.6970000000000001,0.6435833333333334
2025-09-05 20:00:00,0.6795,20,4,9,False,True,81.44999999999999,3.5,cloudy,5.0,none,0.552,4.1899999999999995,0.747,0.625,0.617,0.6838333333333334,0.643
2025-09-05 21:00:00,0.5415,21,4,9,False,False,81.80000000000001,0.0,clear,3.5,none,0.48,4.199999999999999,0.6795,0.747,0.5875,0.656,0.63175
2025-09-05 22:00:00,0.2915,22,4,9,False,False,79.65,0.0,clear,5.0,none,0.48,4.175,0.5415,0.6795,0.29900000000000004,0.5041666666666668,0.6005833333333334
2025-09-05 23:00:00,0.193,23,4,9,False,False,81.4,0.0,clear,5.5,none,0.48,4.140000000000001,0.2915,0.5415,0.172,0.342,0.5129166666666667
2025-09-06 00:00:00,0.11299999999999999,0,5,9,True,False,81.9,0.0,clear,1.5,none,0.48,4.04,0.193,0.2915,0.097,0.19916666666666671,0.4275833333333334
2025-09-06 01:00:00,0.07300000000000001,1,5,9,True,False,76.05000000000001,2.0,clear,2.5,none,0.48,4.26,0.11299999999999999,0.193,0.047,0.12633333333333338,0.31525000000000003
2025-09-06 02:00:00,0.0345,2,5,9,True,False,76.5,0.0,cloudy,1.0,none,0.408,4.0,0.07300000000000001,0.11299999999999999,0.0265,0.07350000000000004,0.20775000000000002
2025-09-06 03:00:00,0.028,3,5,9,True,False,70.25,0.8,cloudy,2.5,none,0.408,4.26,0.0345,0.07300000000000001,0.020999999999999998,0.04516666666666671,0.1221666666666667
2025-09-06 04:00:00,0.0215,4,5,9,True,False,76.7,0.0,partly_cloudy,1.5,none,0.408,4.175000000000001,0.028,0.0345,0.022,0.02800000000000004,0.0771666666666667
2025-09-06 05:00:00,0.0595,5,5,9,True,False,82.44999999999999,0.0,cloudy,2.0,none,0.408,4.21,0.0215,0.028,0.053,0.03633333333333337,0.054916666666666704
2025-09-06 06:00:00,0.133,6,5,9,True,False,73.2,0.0,clear,5.0,none,0.48,4.039999999999999,0.0595,0.0215,0.10200000000000001,0.07133333333333337,0.058250000000000045
2025-09-06 07:00:00,0.2885,7,5,9,True,True,73.65,0.0,cloudy,7.0,concert,0.48,4.225,0.133,0.0595,0.223,0.16033333333333336,0.09416666666666669
2025-09-06 08:00:00,0.501,8,5,9,True,True,78.45,0.0,clear,7.5,none,0.48,4.255000000000001,0.2885,0.133,0.3955,0.30750000000000005,0.17191666666666672
2025-09-06 09:00:00,0.6455,9,5,9,True,True,70.1,14.1,cloudy,7.5,none,0.48,4.28,0.501,0.2885,0.5485,0.47833333333333333,0.2748333333333334
2025-09-06 10:00:00,0.7384999999999999,10,5,9,True,False,89.7,0.0,clear,5.5,none,0.48,4.15,0.6455,0.501,0.5880000000000001,0.6283333333333333,0.39433333333333337
2025-09-06 11:00:00,0.9325,11,5,9,True,False,75.7,0.0,cloudy,5.0,conference,0.528,4.16,0.7384999999999999,0.6455,0.7350000000000001,0.7721666666666667,0.5398333333333334
2025-09-06 12:00:00,0.8915,12,5,9,True,False,76.94999999999999,0.0,cloudy,5.0,none,0.528,4.215,0.9325,0.7384999999999999,0.6985,0.8541666666666666,0.66625
2025-09-06 13:00:00,0.978,13,5,9,True,False,72.55000000000001,0.0,cloudy,4.5,none,0.528,4.140000000000001,0.8915,0.9325,0.6295,0.934,0.7811666666666667
2025-09-06 14:00:00,0.7175,14,5,9,True,False,81.25,0.0,clear,4.5,none,0.48,4.05,0.978,0.8915,0.683,0.8623333333333334,0.81725
2025-09-06 15:00:00,0.5945,15,5,9,True,False,76.3,0.0,clear,5.0,none,0.48,4.0649999999999995,0.7175,0.978,0.609,0.7633333333333333,0.8087500000000002
2025-09-06 16:00:00,0.7825,16,5,9,True,False,79.3,0.0,cloudy,6.0,none,0.504,4.140000000000001,0.5945,0.7175,0.47850000000000004,0.6981666666666667,0.8160833333333334
2025-09-06 17:00:00,0.6725,17,5,9,True,True,82.5,0.0,cloudy,6.5,none,0.552,4.225,0.7825,0.5945,0.719,0.6831666666666667,0.7727499999999999
2025-09-06 18:00:00,0.8835,18,5,9,True,True,87.4,0.0,clear,7.5,none,0.5795,4.345,0.6725,0.7825,0.625,0.7795,0.7714166666666666
2025-09-06 19:00:00,0.98,19,5,9,True,True,83.75,1.8,clear,9.5,none,0.607,4.205,0.8835,0.6725,0.747,0.8453333333333334,0.77175
2025-09-06 20:00:00,0.857,20,5,9,True,True,75.5,13.8,cloudy,4.5,none,0.5795,4.16,0.98,0.8835,0.6795,0.9068333333333335,0.7949999999999999
2025-09-06 21:00:00,0.6599999999999999,21,5,9,True,False,81.65,0.0,partly_cloudy,4.0,none,0.48,4.23,0.857,0.98,0.5415,0.8323333333333333,0.8059166666666666
2025-09-06 22:00:00,0.4635,22,5,9,True,False,72.7,0.0,clear,6.5,concert,0.48,4.225,0.6599999999999999,0.857,0.2915,0.6601666666666667,0.7527500000000001
2025-09-06 23:00:00,0.245,23,5,9,True,False,82.0,0.0,partly_cloudy,5.0,none,0.48,4.1899999999999995,0.4635,0.6599999999999999,0.193,0.45616666666666666,0.6814999999999999
2025-09-07 00:00:00,0.118,0,6,9,True,False,78.9,0.0,cloudy,2.5,none,0.48,4.265,0.245,0.4635,0.11299999999999999,0.2755,0.5539166666666667
2025-09-07 01:00:00,0.0495,1,6,9,True,False,82.5,0.0,clear,2.0,none,0.48,4.33,0.118,0.245,0.07300000000000001,0.13750000000000004,0.3988333333333334
2025-09-07 02:00:00,0.037,2,6,9,True,False,78.9,0.0,clear,1.5,none,0.408,4.195,0.0495,0.118,0.0345,0.0681666666666667,0.2621666666666667
2025-09-07 03:00:00,0.026000000000000002,3,6,9,True,False,80.15,0.0,clear,1.0,none,0.408,4.16,0.037,0.0495,0.028,0.03750000000000004,0.15650000000000006
